"","pub_date","main","score"
"4594","1990-07-03","T Cell Sciences Inc. reports earnings for Qtr to April 30",0
"4595","1990-07-03","Hipotronics Inc. reports earnings for Qtr to June 2",0
"4596","1990-07-03","ADS Associates Ltd.  reports earnings for Qtr to April 30",0.166666666666667
"4597","1990-07-03","Adelphia Communications Corp. reports earnings for Qtr to March 31",0.142857142857143
"4598","1990-07-03","Meadow Group Inc. reports earnings for Qtr to April 30",0
"4599","1990-07-03","The Public Must Reject 2 Live Crew's Message;   Clearly Obscene",0.125
"4600","1990-07-03","Joseph C.R. Licklider Dies at 75; Foresaw New Uses for Computers",0
"4601","1990-07-04","Safety Board Blames Captain In '89 Jet Crash in East River",0
"4602","1990-07-04","For Poles, Baseball And Rotary Foster American Dreams",0.166666666666667
"4603","1990-07-04","Liberian Rebels Close In on City Center",-0.2
"4604","1990-07-04","The Pop Life",0
"4605","1990-07-04","Beeba's Creations Inc. reports earnings for Qtr to May 31",0
"4606","1990-07-04","Tennis;   At Wimbledon, Garrison Ends Seles's Streak",0
"4607","1990-07-04","Results Plus",0
"4608","1990-07-04","Saks Hasn't Met Its Goals In First Half, Memo Says",0
"4609","1990-07-04","Bronx Gunman Was Obsessed, Prosecutor Says",0
"4610","1990-07-04","Evolution in Europe;   Yugoslav Mass Grave Linked to Communists",-0.142857142857143
"4611","1990-07-04","Jurors in Sharpton Trial Had Doubts Over Funds",-0.2
"4612","1990-07-04","Daily News Unions Ask Cuomo for State Inquiry",0.142857142857143
"4613","1990-07-04","U.S. Petroleum Data",0
"4614","1990-07-04","Chronicle",0
"4615","1990-07-04","Picnics: Declaring the Spirit of a People",0
"4616","1990-07-04","Hockey;   Trottier Released by Islanders; Club Buys Out His Contract",0
"4617","1990-07-04","Chapman S. Root, 65, A Coca-Cola Bottler",-0.25
"4618","1990-07-04","Carolina Freight Corp. reports earnings for Qtr to June 16",0
"4619","1990-07-04","Literacy Cup That Erred",0
"4620","1990-07-04","Lloyd W. Hazleton, 79, Biological Researcher",0
"4621","1990-07-04","Evolution in Europe;   Romanian President Backs Economic Reform Program",0.25
"4622","1990-07-04","Chronicle",0
"4623","1990-07-04","American Freed in Ecuador Savors Home and the Town That Saved Him",0.285714285714286
"4624","1990-07-04","Topics of The Times;   Fashion Report",0.25
"4625","1990-07-04","World Cup '90;   England Asks for Heart, Spirit, Luck",0.285714285714286
"4626","1990-07-05","In Italy, a Gloomy Day After",-0.333333333333333
"4627","1990-07-05","Carter Receives Liberty Medal",0.25
"4628","1990-07-05","Books of The Times;   Overcoming a Lifetime's Motivations to Drink",0.333333333333333
"4629","1990-07-05","CHRONICLE",0
"4630","1990-07-05","CHRONICLE",0
"4631","1990-07-05","Myra S. Eckstein, Student, Is a Bride",0
"4632","1990-07-05","An Aggressive Easy Goer Wins Suburban",0
"4633","1990-07-05","After Seven Months, Ramos Is Going Home",0
"4634","1990-07-05","Robber Commits Suicide",-0.333333333333333
"4635","1990-07-05","Land-Buying Drive by Pentagon Runs Into Stiff Resistance in West",-0.285714285714286
"4636","1990-07-05","Items Worth $45 Million Missing From a U.S. Lab",0
"4637","1990-07-05","Total in Dart Attacks Rises to 26 Women",-0.2
"4638","1990-07-05","Herman Goldfarb, 68, Is Dead; Executive Helped Crime Inquiry",-0.428571428571429
"4639","1990-07-05","Small Renoir at Louvre Is Stolen in Daylight",-0.2
"4640","1990-07-05","Job for Beber Silverstein",0
"4641","1990-07-05","Review/Dance;   Waiting Impatiently for the Train to Chaos",-0.4
"4642","1990-07-05","Agonizing in Sweden: Welcome or Ouster for 150 Soviet Jews?",0
"4643","1990-07-05","Founder of Kaypro Sees Life in the Company Yet",0
"4644","1990-07-05","Madrid Journal;   Spain Frets a Bit as Third-World Tide Sweeps In",-0.25
"4645","1990-07-05","Stocks Fall In London",-0.333333333333333
"4646","1990-07-05","EXECUTIVE CHANGES",-0.5
"4647","1990-07-05","A Stylistic Departure For I.B.M.",0
"4648","1990-07-05","Target Practice, With Public Money",0.25
"4649","1990-07-05","Rest-Home Resident, 90, Cleared of Killing 3",0
"4650","1990-07-05","Quotation of the Day",0
"4651","1990-07-06","Fire Out of Control in Alaska",-0.333333333333333
"4652","1990-07-06","Fredrika Blair-Hastings, Author, 71",0.333333333333333
"4653","1990-07-06","UAL Suspends Jet Purchase Talks",-0.2
"4654","1990-07-06","Sounds Around Town",0.333333333333333
"4655","1990-07-06","Ernst Barred From Taking New York Work for 45 Days",-0.142857142857143
"4656","1990-07-06","Hans-Rudolf Kurz, Military Historian, 75",0
"4657","1990-07-06","Review/Television;   West Africa's Echoes in New Orleans",0
"4658","1990-07-06","KEY RATES",0
"4659","1990-07-06","TV Weekend;   An Evening of Series, With Art, Love and War",0.166666666666667
"4660","1990-07-06","Diner's Journal",0
"4661","1990-07-06","Review/Jazz;   Grizzled Tone, Sure Logic",0.2
"4662","1990-07-06","East German Auto Plant on the Brink",0
"4663","1990-07-06","Estonian Veterans Reunion Postponed as Soviet Armored Column Arrives",0.125
"4664","1990-07-06","Dozens Arrested in Miami at Haitian Protest",-0.2
"4665","1990-07-06","Garrison Upsets Graf at Wimbledon",-0.25
"4666","1990-07-06","Sidney Fread, 74, Dies; A Corporate Executive",-0.4
"4667","1990-07-06","Cut the Custodians Down to Size",-0.333333333333333
"4668","1990-07-06","Mitch Snyder, 46, Advocate of Homeless",0
"4669","1990-07-06","Ulster Negotiations Delayed As Dublin Considers Its Role",0.166666666666667
"4670","1990-07-06","A Corporate Doctor Is Getting Fewer Calls",0
"4671","1990-07-06","Review/Film;   A Cat That Can Show People's True Colors",0
"4672","1990-07-06","Review/Art;   Alice Aycock's Mighty Sculptures",0.2
"4673","1990-07-06","Prosecutor to Ask Probation For Two Christian Scientists",0
"4674","1990-07-06","Steinbrenner Has Day In Baseball's Court . . .",0.25
"4675","1990-07-06","Three Howard Beach Retrials Are Scheduled for Aug. 28",0
"4676","1990-07-07","Control Data Acts To Sell VTC Unit",0
"4677","1990-07-07","Evolution in Europe;   Daughter of Brezhnev Wins Return of Seized Valuables",0.125
"4678","1990-07-07","Seymour Baumrind, Rabbi, 70",0
"4679","1990-07-07","CHRONICLE",0
"4680","1990-07-07","Has Anybody Seen the Soccer Fans?",0
"4681","1990-07-07","Suburbs Are Wary of Bears' Wanderlust",-0.25
"4682","1990-07-07","Evolution in Europe;   Excerpts From Speech by Yeltsin Before 28th Party Congress",0
"4683","1990-07-07","Twins Plead Innocent In Glen Ridge Case",0.166666666666667
"4684","1990-07-07","Louisiana Bill Would Require Warnings on Recordings",0
"4685","1990-07-07","Sweeney Schriner, Hockey Player, 78",0
"4686","1990-07-07","Travels in the U.S.: Savings Via Coupon Or Club",0.2
"4687","1990-07-07","For Minority Broadcasters, a Role in What Is Seen and Heard",0
"4688","1990-07-07","Evolution in Europe;   Text of the Declaration After the NATO Talks",0
"4689","1990-07-07","NATO ALLIES, AFTER 40 YEARS, PROCLAIM END OF COLD WAR; INVITE GORBACHEV TO SPEAK",0
"4690","1990-07-07","Fall at Window Kills an Infant In Kew Gardens",-0.333333333333333
"4691","1990-07-07","Evolution in Europe;   Calming the Waters",0.25
"4692","1990-07-07","Fed Voted in May Against Lower Rates",-0.4
"4693","1990-07-07","Davis to Get a Start",-0.333333333333333
"4694","1990-07-07","Truck Driver Killed in Holdup",-0.25
"4695","1990-07-07","The Beat Goes On for Young Rhythmic Gymnast",-0.2
"4696","1990-07-07","INSIDE",0
"4697","1990-07-07","William McCarthy, 73, Retired Police Official",-0.2
"4698","1990-07-07","Navratilova Going for No. 9",0
"4699","1990-07-07","Blues Make Bid For Stevens",0
"4700","1990-07-07","Another Tough Loss For Hawkins",-0.25
"4701","1990-07-08","Maradona Raises the Stakes",-0.333333333333333
"4702","1990-07-08","Misuse of Savings Bailout Reported in Texas Purchase",0
"4703","1990-07-08","A Passion for Chocolate",0.5
"4704","1990-07-08","Wall Street;   T-Shirts: In Leaner Times, the Little Guys Are Losing",-0.125
"4705","1990-07-08","Topics of the Times;   Mitch Snyder's Anger",-0.2
"4706","1990-07-08","Reflections on World Cup 1990",0
"4707","1990-07-08","State Is Disappointed By Gambling Revenues",-0.25
"4708","1990-07-08","New Yorkers, etc.",0
"4709","1990-07-08","EVOLUTION IN EUROPE: A New Face For NATO;   Military Must Change As the Threat Wanes",-0.2
"4710","1990-07-08","Question of the Week;   Who Is Baseball's Best Player Now?",0
"4711","1990-07-08","Q and A",NA
"4712","1990-07-08","Carolyn P. Sawin To Wed in August",0
"4713","1990-07-08","Jennifer Clarke Is Wed",0
"4714","1990-07-08","300 Haitians March at Site Of Violent Protest in Miami",-0.333333333333333
"4715","1990-07-08","Fashion;   Refreshing a Summer Wardrobe",0.25
"4716","1990-07-08","Food;   SAY CHEEEESE!",0
"4717","1990-07-08","Calling a Book a Book",0.333333333333333
"4718","1990-07-08","The Characters Are in Charge",-0.5
"4719","1990-07-08","Harold Hirsch, 82; Started White Stag, Sportswear Concern",-0.142857142857143
"4720","1990-07-08","Birth Pains;   Now Playing on the World Stage: The Taming of the New",0
"4721","1990-07-08","U.S. Viewers Get A Faulty Picture",-0.25
"4722","1990-07-08","Navratilova Wins a Record Ninth Wimbledon Singles Title",0
"4723","1990-07-08","FICTION",0
"4724","1990-07-08","Steinbrenner May Have Ally in Fehr",0.25
"4725","1990-07-08","Topics of the Times;   Luggage, Lost and Found",-0.2
"4726","1990-07-09","Many Census Aides Are Denied Chance For Jobless Benefits",0
"4727","1990-07-09","Nekoosa Unit's Ex-Chief To Lead Wausau Paper",0.166666666666667
"4728","1990-07-09","New York Told To Base Raises On Job Needs",-0.285714285714286
"4729","1990-07-09","Davis Takes Title, Stopping Breland",0
"4730","1990-07-09","Books of The Times;   Transcending a Family's Dark Side",-0.166666666666667
"4731","1990-07-09","Ms. Mallin Weds James K. Hanson",0
"4732","1990-07-09","Metro Datelines;   600 Rikers Prisoners Skip Meals in Protest",-0.285714285714286
"4733","1990-07-09","Bonnie Honig Weds Michael Whinston",0.2
"4734","1990-07-09","Police Officer Stabbed in Jerusalem",-0.25
"4735","1990-07-09","Retail Deal Expected For Trump",0
"4736","1990-07-09","Bridge",0
"4737","1990-07-09","Deep-Water Ports Offer Solution to Oil Spills",0.166666666666667
"4738","1990-07-09","RESULTS PLUS",0
"4739","1990-07-09","Violence And Hypocrisy",-1
"4740","1990-07-09","Jamie Columbus Becomes a Bride",0
"4741","1990-07-09","'Degenerate' Artworks Survive Triumphant Over Nazi Degradation",0
"4742","1990-07-09","Edberg Overcomes Becker To Regain Wimbledon Title",0.166666666666667
"4743","1990-07-09","RICO Reform: A Second Windfall for S & L Crooks",-0.2
"4744","1990-07-09","Bill Cullen, 70, Host and Panelist On Many TV Game Shows, Dies",-0.125
"4745","1990-07-09","Mines Kill Sri Lanka Soldiers",-0.4
"4746","1990-07-09","Some U.S. Arts Grants Turned Down in Protest",-0.25
"4747","1990-07-09","Shattering Glass Added To the City Symphony",0
"4748","1990-07-09","Zebra Mussel Threatens Economy and Ecology",-0.2
"4749","1990-07-09","In the Zodiac Case, Still More Riddles Than Clues",0
"4750","1990-07-09","Chile and U.S. to Begin Talks on Freeing Trade",0.2
"4751","1990-07-10","Thrift Crooks in Jail",-0.333333333333333
"4752","1990-07-10","Corrections",1
"4753","1990-07-10","HarperCollins Buys 3 Jeffrey Archer Books",0.2
"4754","1990-07-10","Majestic Electronic Stores reports earnings for Year to Feb 28",0.142857142857143
"4755","1990-07-10","Corrections",1
"4756","1990-07-10","Dukakis Delays a Rise In Massachusetts Taxes",-0.4
"4757","1990-07-10","In the Rushdie Affair, Terrorism Triumphs",0
"4758","1990-07-10","WESTERN AID ISSUE SHARPLY DEBATED BY SOVIET LEADERS",0
"4759","1990-07-10","Corrections",1
"4760","1990-07-10","Deep Discounts By Continental",0
"4761","1990-07-10","The Arts on Parade",0.5
"4762","1990-07-10","BRIEFS",0
"4763","1990-07-10","Sandinista Protests Turn Violent; 4 Are Reported Killed in Managua",-0.571428571428571
"4764","1990-07-10","Panel Hears How Federal Aid Profited a Savings Institution",0.428571428571429
"4765","1990-07-10","Athletics' Stewart Wins 20th Clemente Award",0.4
"4766","1990-07-10","Digital Communications Assn Inc. reports earnings for Qtr to June 30",0.125
"4767","1990-07-10","Defense in Jogger Trial Argues Rights Violation",-0.166666666666667
"4768","1990-07-10","Auto Makers Split on Tax",-0.5
"4769","1990-07-10","Alpha 1 Biomedicals Inc. reports earnings for Year to March 31",0
"4770","1990-07-10","Vroooooooooooooooom Ends in 'Here's Your $220 Summons'",0
"4771","1990-07-10","Patterns",0
"4772","1990-07-10","Seven Oaks International Inc. reports earnings for Year to April 30",0
"4773","1990-07-10","ROEMER IS SILENT ON ABORTION BILL",0
"4774","1990-07-10","For Africa, a Nod at Democracy",0
"4775","1990-07-10","Brick Brewing Co.  reports earnings for Qtr to April 30",0
"4776","1990-07-11","Bidder for Hotel On W. 42d St. To Be Examined",0
"4777","1990-07-11","Alain Chapel, French Master Chef And Restaurateur, Is Dead at 53",0
"4778","1990-07-11","Return of Paramilitary Chief Prompts Strike Call in Haiti",0.285714285714286
"4779","1990-07-11","Evolution in Europe;   Czech Food Prices Increase 25% As Many Subsidies Are Removed",0.111111111111111
"4780","1990-07-11","State Dept. Tells Americans To Postpone Trips to Kenya",0.142857142857143
"4781","1990-07-11","L.S.U. Center Is Making An Impact on the Court",0.2
"4782","1990-07-11","Education;   Fluency in English Required of Faculty",0.2
"4783","1990-07-11","Technologies Plans To Build Spaceport",0
"4784","1990-07-11","Bridge",0
"4785","1990-07-11","Rosewood, Insurer in Pact",0
"4786","1990-07-11","Business Digest",0
"4787","1990-07-11","What Fundamentalism Offers Arab World",0.25
"4788","1990-07-11","Residents Worry As Suspect, 95, Returns Home",-0.2
"4789","1990-07-11","Acquirer Of Savings Units Cited",0.25
"4790","1990-07-11","As Democrats Prepare to Meet, the Spotlight Is Still on O'Neill",0.166666666666667
"4791","1990-07-11","Cuomo, Denying That He's Rich, Puts His Net Worth at $525,000",0.142857142857143
"4792","1990-07-11","Eric M. Rogers, 87; Teacher Humanized Physics' Complexity",0
"4793","1990-07-11","Brademas to Leave N.Y.U. Presidency",0
"4794","1990-07-11","Composing and Playing the Sounds for Silents",0.5
"4795","1990-07-11","Business Technology;   Next, Digital Radio For a Superior Sound",0.285714285714286
"4796","1990-07-11","Sasser Injury Not Bad",-0.666666666666667
"4797","1990-07-11","New Chief Is Named At Wilkinson Sword",0
"4798","1990-07-11","Education;   Johns Hopkins, Divided, Looks to Low-Key Era",0
"4799","1990-07-11","Monitors Ordered for Teamster Voting",0
"4800","1990-07-11","Waterfront Plan Loses, Barely",-0.25
"4801","1990-07-12","From Genius To Bass Boat In 3 Hours",0.25
"4802","1990-07-12","Thomas Industries reports earnings for Qtr to June 30",0.166666666666667
"4803","1990-07-12","New Therapy Shown to Fight Bone Loss in Elderly",-0.285714285714286
"4804","1990-07-12","River Forest Bancorp reports earnings for Qtr to June 30",0
"4805","1990-07-12","California State Bank reports earnings for Qtr to June 30",0.142857142857143
"4806","1990-07-12","T.W.A. to Join In Surcharge",0.333333333333333
"4807","1990-07-12","DeSoto Will Sell Off Most of Its Operations",0.25
"4808","1990-07-12","LeMond Shows Form Of Old",-0.25
"4809","1990-07-12","Financial Center Bancorp reports earnings for Qtr to June 30",0
"4810","1990-07-12","Plastibec LTEE reports earnings for Year to March 31",0
"4811","1990-07-12","Reputed Cartel Chief Eludes A Raid by Colombia's Police",0
"4812","1990-07-12","Damson Energy reports earnings for Qtr to March 31",0
"4813","1990-07-12","Boston Acoustics Inc.  reports earnings for Qtr to June 30",0
"4814","1990-07-12","Team Inc. reports earnings for Qtr to May 31",0
"4815","1990-07-12","South Florida Journal;   New Zeal Takes Aim at Official Vice",-0.111111111111111
"4816","1990-07-12","Nun Named to Head Covenant House",0.2
"4817","1990-07-12","President Talks About a Family Matter",0
"4818","1990-07-12","Federal Express Official Heads Smaller Concern",-0.166666666666667
"4819","1990-07-12","Architects Expand Use Of Glass Art",0.4
"4820","1990-07-12","Soviet Miners Strike for the Day, In Hope of Power and Better Life",0.125
"4821","1990-07-12","First Midwest Bancorp reports earnings for Qtr to June 30",0
"4822","1990-07-12","Jury Finds Nursing Home Liable for Routine Neglect",-0.142857142857143
"4823","1990-07-12","Hartmarx Corp. reports earnings for Qtr to May 31",0
"4824","1990-07-12","Goodmark Foods reports earnings for Qtr to May 27",0
"4825","1990-07-12","Review/Television;   The Boycotting of a Korean Grocery in Brooklyn",0
"4826","1990-07-13","Vacation Spa Resorts reports earnings for Qtr to May 31",0
"4827","1990-07-13","Miller (Herman) Inc.(O) reports earnings for Qtr to June 2",0
"4828","1990-07-13","First Federal S&L -Ft. Myers reports earnings for Qtr to June 30",0
"4829","1990-07-13","Rowan Cos. reports earnings for Qtr to June 30",0
"4830","1990-07-13","First Commerce Corp. reports earnings for Qtr to June 30",0
"4831","1990-07-13","2 Books By Rushdie Are Sold",0
"4832","1990-07-13","Hernandez Is Back",0.5
"4833","1990-07-13","The U.N. Today",0
"4834","1990-07-13","Channel Home Centers Names Chief Executive",-0.166666666666667
"4835","1990-07-13","Washington at Work;   Jack Kemp's Favorite Public Housing Tenant",0.125
"4836","1990-07-13","ACC Corp. reports earnings for Qtr to June 30",0
"4837","1990-07-13","Lattice Semiconductor reports earnings for Qtr to June 30",0
